co_municipio,co_ibge,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estado,ideb_meta,etapa
3539707,353970,Platina,SP,2023,Municipal,254.48,240.25,7.188723,7.2,61,,Anos Iniciais
3540309,354030,Pontes Gestal,SP,2023,Municipal,252.41,240.32,7.150492,7.2,62,,Anos Iniciais
3541505,354150,Presidente Venceslau,SP,2023,Municipal,258.86,234.96,7.176129,7.2,63,,Anos Iniciais
3548609,354860,São Bento do Sapucaí,SP,2023,Municipal,259.05,235.31,7.186119,7.2,64,,Anos Iniciais
3553401,355340,Tanabi,SP,2023,Municipal,258.89,237.49,7.222702,7.2,65,,Anos Iniciais
2202091,220209,Caldeirão Grande do Piauí,PI,2023,Municipal,256.82,241.06,7.248107,7.2,,,Anos Iniciais
2303105,230310,Cariré,CE,2023,Municipal,256.08,241.42,7.24053,7.2,,,Anos Iniciais
2304285,230428,Eusébio,CE,2023,Municipal,256.88,240.24,7.234343,7.2,,,Anos Iniciais
2307601,230760,Limoeiro do Norte,CE,2023,Municipal,251.76,245.58,7.233724,7.2,,,Anos Iniciais
2308005,230800,Massapê,CE,2023,Municipal,256.56,237.14,7.171872,7.2,,,Anos Iniciais
2309300,230930,Nova Russas,CE,2023,Municipal,253.35,242.76,7.212795,7.2,,,Anos Iniciais
2311702,231170,Reriutaba,CE,2023,Municipal,253.67,240.17,7.171811,7.2,,,Anos Iniciais
2902658,290265,Banzaê,BA,2023,Municipal,256.79,241.42,7.25408,7.2,,,Anos Iniciais
3123908,312390,Entre Rios de Minas,MG,2023,Municipal,265.71,247.12,7.527945,7.2,,,Anos Iniciais
3125507,312550,São Gonçalo do Rio Preto,MG,2023,Municipal,254.48,241.94,7.21945,7.2,,,Anos Iniciais
3133758,313375,Itaú de Minas,MG,2023,Municipal,258.87,236.64,7.206865,7.2,,,Anos Iniciais
3137205,313720,Lagoa da Prata,MG,2023,Municipal,255.71,241.71,7.238742,7.2,,,Anos Iniciais
3145000,314500,Nova Ponte,MG,2023,Municipal,257.48,237.32,7.192702,7.2,,,Anos Iniciais
3146602,314660,Paiva,MG,2023,Municipal,258.62,238.77,7.240822,7.2,,,Anos Iniciais
3160504,316050,Santo Antônio do Rio Abaixo,MG,2023,Municipal,259.05,238.62,7.2463,7.2,,,Anos Iniciais
3161908,316190,São Gonçalo do Rio Abaixo,MG,2023,Municipal,254.68,240.81,7.202722,7.2,,,Anos Iniciais
3165008,316500,São Tiago,MG,2023,Municipal,258.4,239.34,7.246987,7.2,,,Anos Iniciais
3165701,316570,Senador Firmino,MG,2023,Municipal,256.74,237.17,7.175853,7.2,,,Anos Iniciais
4101507,410150,Arapongas,PR,2023,Municipal,258.34,240.29,7.263115,7.2,,,Anos Iniciais
4111209,411120,Itapejara d'Oeste,PR,2023,Municipal,259.96,238.33,7.258394,7.2,,,Anos Iniciais
4111407,411140,Ivaí,PR,2023,Municipal,255.44,239.83,7.199407,7.2,,,Anos Iniciais
4115200,411520,Maringá,PR,2023,Municipal,259.21,243.15,7.331718,7.2,,,Anos Iniciais
4116059,411605,Missal,PR,2023,Municipal,257.49,240.79,7.255984,7.2,,,Anos Iniciais
4117206,411720,Nova Olímpia,PR,2023,Municipal,259.83,240.14,7.288822,7.2,,,Anos Iniciais
4117271,411727,Nova Tebas,PR,2023,Municipal,262.07,239.15,7.31357,7.2,,,Anos Iniciais
4118451,411845,Pato Bragado,PR,2023,Municipal,256.61,237.2,7.173917,7.2,,,Anos Iniciais
4120853,412085,Quatro Pontes,PR,2023,Municipal,255.36,240.79,7.215335,7.2,,,Anos Iniciais
4123808,412380,Santa Izabel do Oeste,PR,2023,Municipal,257.49,236.37,7.17562,7.2,,,Anos Iniciais
4124004,412400,Santana do Itararé,PR,2023,Municipal,260.19,236.32,7.226238,7.2,,,Anos Iniciais
4124806,412480,São João,PR,2023,Municipal,256.97,239.65,7.225333,7.2,,,Anos Iniciais
4126272,412627,Saudade do Iguaçu,PR,2023,Municipal,257.12,239.48,7.225105,7.2,,,Anos Iniciais
4200606,420060,Águas Mornas,SC,2023,Municipal,249.48,246.11,7.199849,7.2,,,Anos Iniciais
4201273,420127,Arabutã,SC,2023,Municipal,258.87,240.81,7.282684,7.2,,,Anos Iniciais
4212056,421205,Palmeira,SC,2023,Municipal,264.54,245.73,7.480344,7.2,,,Anos Iniciais
4216255,421625,São João do Oeste,SC,2023,Municipal,259.0,244.46,7.351528,7.2,,,Anos Iniciais
4218202,421820,Timbó,SC,2023,Municipal,258.54,239.83,7.258568,7.2,,,Anos Iniciais
4304309,430430,Cândido Godói,RS,2023,Municipal,266.03,236.77,7.34587,7.2,,,Anos Iniciais
4309555,430955,Harmonia,RS,2023,Municipal,262.65,243.74,7.408094,7.2,,,Anos Iniciais
4312757,431275,Nova Alvorada,RS,2023,Municipal,251.88,244.52,7.216741,7.2,,,Anos Iniciais
4315057,431505,Porto Mauá,RS,2023,Municipal,276.0,234.84,7.501046,7.2,,,Anos Iniciais
4318614,431861,São José do Sul,RS,2023,Municipal,258.79,235.44,7.18352,7.2,,,Anos Iniciais
4319703,431970,São Valentim,RS,2023,Municipal,261.45,241.28,7.340466,7.2,,,Anos Iniciais
5213004,521300,Maurilândia,GO,2023,Municipal,259.13,239.23,7.258918,7.2,,,Anos Iniciais
5213905,521390,Mossâmedes,GO,2023,Municipal,257.17,236.59,7.173514,7.2,,,Anos Iniciais
5218904,521890,Rubiataba,GO,2023,Municipal,257.83,236.56,7.185563,7.2,,,Anos Iniciais
5219357,521935,Santa Isabel,GO,2023,Municipal,259.99,234.68,7.192603,7.2,,,Anos Iniciais
5220207,522020,São Miguel do Araguaia,GO,2023,Municipal,268.46,246.67,7.572244,7.2,,,Anos Iniciais
3203700,320370,Muniz Freire,ES,2023,Municipal,248.75,242.71,7.124099,7.1,4,,Anos Iniciais
3203908,320390,Nova Venécia,ES,2023,Municipal,255.15,239.45,7.186964,7.1,5,,Anos Iniciais
3204609,320460,Santa Teresa,ES,2023,Municipal,249.8,243.51,7.158683,7.1,6,,Anos Iniciais
3500600,350060,Águas de São Pedro,SP,2023,Municipal,254.37,238.95,7.162988,7.1,66,,Anos Iniciais
3502606,350260,Aparecida d'Oeste,SP,2023,Municipal,261.95,225.43,7.061826,7.1,67,,Anos Iniciais
3506409,350640,Bilac,SP,2023,Municipal,255.73,236.27,7.140214,7.1,68,,Anos Iniciais
3506508,350650,Birigui,SP,2023,Municipal,252.22,236.62,7.079593,7.1,69,,Anos Iniciais
3511508,351150,Cerquilho,SP,2023,Municipal,252.38,237.13,7.09192,7.1,70,,Anos Iniciais
3515186,351518,Espírito Santo do Pinhal,SP,2023,Municipal,254.89,236.82,7.134184,7.1,71,,Anos Iniciais
3521903,352190,Itajobi,SP,2023,Municipal,260.89,229.66,7.118506,7.1,72,,Anos Iniciais
3523404,352340,Itatiba,SP,2023,Municipal,259.6,241.78,7.314251,7.1,73,,Anos Iniciais
3525904,352590,Jundiaí,SP,2023,Municipal,253.81,236.65,7.110482,7.1,74,,Anos Iniciais
3527405,352740,Lucélia,SP,2023,Municipal,259.11,238.51,7.245446,7.1,75,,Anos Iniciais
3530003,353000,Mira Estrela,SP,2023,Municipal,260.91,234.76,7.211615,7.1,76,,Anos Iniciais
3534500,353450,Oscar Bressane,SP,2023,Municipal,276.23,232.74,7.467254,7.1,77,,Anos Iniciais
3537156,353715,Pedrinhas Paulista,SP,2023,Municipal,254.79,232.43,7.052457,7.1,78,,Anos Iniciais
3540101,354010,Pongaí,SP,2023,Municipal,263.39,235.73,7.276579,7.1,79,,Anos Iniciais
3546108,354610,Santa Clara d'Oeste,SP,2023,Municipal,254.53,236.15,7.115132,7.1,80,,Anos Iniciais
3547106,354710,Santa Mercedes,SP,2023,Municipal,256.96,230.17,7.052779,7.1,81,,Anos Iniciais
3552106,355210,Socorro,SP,2023,Municipal,254.43,237.44,7.136678,7.1,82,,Anos Iniciais
3556107,355610,Valentim Gentil,SP,2023,Municipal,263.86,227.91,7.143367,7.1,83,,Anos Iniciais
2207009,220700,Oeiras,PI,2023,Municipal,254.39,237.28,7.133006,7.1,,,Anos Iniciais
2211605,221160,Vila Nova do Piauí,PI,2023,Municipal,244.9,244.22,7.07808,7.1,,,Anos Iniciais
2302305,230230,Bela Cruz,CE,2023,Municipal,251.21,239.18,7.106864,7.1,,,Anos Iniciais
2303501,230350,Cascavel,CE,2023,Municipal,251.96,236.93,7.080268,7.1,,,Anos Iniciais
2304459,230445,Fortim,CE,2023,Municipal,247.13,244.16,7.119547,7.1,,,Anos Iniciais
2305308,230530,Ibiapina,CE,2023,Municipal,252.84,238.23,7.120698,7.1,,,Anos Iniciais
2505006,250500,Cubati,PB,2023,Municipal,254.09,238.37,7.147099,7.1,,,Anos Iniciais
2513927,251392,São Bentinho,PB,2023,Municipal,252.61,241.49,7.175582,7.1,,,Anos Iniciais
2517100,251710,Várzea,PB,2023,Municipal,262.13,236.83,7.272534,7.1,,,Anos Iniciais
2612307,261230,Saloá,PE,2023,Municipal,254.86,238.47,7.163611,7.1,,,Anos Iniciais
2923035,292303,Novo Horizonte,BA,2023,Municipal,250.38,239.03,7.088297,7.1,,,Anos Iniciais
3119955,311995,Córrego Fundo,MG,2023,Municipal,254.81,233.76,7.077021,7.1,,,Anos Iniciais
3120201,312020,Cristais,MG,2023,Municipal,255.14,236.94,7.141137,7.1,,,Anos Iniciais
3123007,312300,Dores de Campos,MG,2023,Municipal,253.34,236.45,7.097876,7.1,,,Anos Iniciais
3127404,312740,Gonçalves,MG,2023,Municipal,258.02,240.9,7.268099,7.1,,,Anos Iniciais
3127602,312760,Gouveia,MG,2023,Municipal,256.21,234.03,7.108647,7.1,,,Anos Iniciais
3153806,315380,Queluzito,MG,2023,Municipal,247.34,244.99,7.138645,7.1,,,Anos Iniciais
3167301,316730,Silveirânia,MG,2023,Municipal,259.47,243.91,7.350498,7.1,,,Anos Iniciais
4102000,410200,Assis Chateaubriand,PR,2023,Municipal,255.3,239.05,7.182554,7.1,,,Anos Iniciais
4103156,410315,Bom Jesus do Sul,PR,2023,Municipal,258.3,231.68,7.105806,7.1,,,Anos Iniciais
4103453,410345,Cafelândia,PR,2023,Municipal,255.06,234.39,7.093246,7.1,,,Anos Iniciais
4104501,410450,Capanema,PR,2023,Municipal,260.71,236.45,7.238525,7.1,,,Anos Iniciais
4106704,410670,Cruzeiro do Sul,PR,2023,Municipal,251.48,241.5,7.154198,7.1,,,Anos Iniciais
4107538,410753,Entre Rios do Oeste,PR,2023,Municipal,255.7,234.34,7.104551,7.1,,,Anos Iniciais
4110706,411070,Irati,PR,2023,Municipal,255.32,240.27,7.205117,7.1,,,Anos Iniciais
4111704,411170,Jaboti,PR,2023,Municipal,257.57,240.58,7.253693,7.1,,,Anos Iniciais
4113106,411310,Kaloré,PR,2023,Municipal,256.61,241.18,7.246281,7.1,,,Anos Iniciais
4115002,411500,Marilena,PR,2023,Municipal,259.6,239.42,7.271342,7.1,,,Anos Iniciais
4115804,411580,Medianeira,PR,2023,Municipal,259.12,241.0,7.290909,7.1,,,Anos Iniciais
4116109,411610,Moreira Sales,PR,2023,Municipal,252.94,234.6,7.056607,7.1,,,Anos Iniciais
4116703,411670,Nova Aurora,PR,2023,Municipal,256.49,236.35,7.156173,7.1,,,Anos Iniciais
4118105,411810,Paranacity,PR,2023,Municipal,253.42,238.39,7.134676,7.1,,,Anos Iniciais
4118808,411880,Peabiru,PR,2023,Municipal,264.01,243.31,7.42623,7.1,,,Anos Iniciais
4119004,411900,Pérola d'Oeste,PR,2023,Municipal,272.8,231.82,7.385069,7.1,,,Anos Iniciais
4120150,412015,Porto Barreiro,PR,2023,Municipal,254.01,237.0,7.120663,7.1,,,Anos Iniciais
4120309,412030,Porto Vitória,PR,2023,Municipal,258.28,248.98,7.419969,7.1,,,Anos Iniciais
4121208,412120,Quitandinha,PR,2023,Municipal,253.0,238.48,7.128297,7.1,,,Anos Iniciais
4122156,412215,Rio Bonito do Iguaçu,PR,2023,Municipal,256.51,240.3,7.228373,7.1,,,Anos Iniciais
4122800,412280,Salgado Filho,PR,2023,Municipal,253.21,244.05,7.233577,7.1,,,Anos Iniciais
4123006,412300,Salto do Lontra,PR,2023,Municipal,264.96,239.31,7.371632,7.1,,,Anos Iniciais
4123303,412330,Santa Cruz de Monte Castelo,PR,2023,Municipal,256.28,234.45,7.11762,7.1,,,Anos Iniciais
4125357,412535,São Jorge do Patrocínio,PR,2023,Municipal,251.08,239.72,7.114201,7.1,,,Anos Iniciais
4126108,412610,São Tomé,PR,2023,Municipal,257.35,234.86,7.145494,7.1,,,Anos Iniciais
4126603,412660,Siqueira Campos,PR,2023,Municipal,265.22,242.01,7.425685,7.1,,,Anos Iniciais
4126652,412665,Sulina,PR,2023,Municipal,253.07,235.71,7.079269,7.1,,,Anos Iniciais
4204251,420425,Cocal do Sul,SC,2023,Municipal,249.84,240.38,7.102537,7.1,,,Anos Iniciais
4206504,420650,Guaramirim,SC,2023,Municipal,253.02,237.81,7.116497,7.1,,,Anos Iniciais
4210100,421010,Mafra,SC,2023,Municipal,251.01,239.65,7.111593,7.1,,,Anos Iniciais
4212007,421200,Palma Sola,SC,2023,Municipal,249.77,242.85,7.14611,7.1,,,Anos Iniciais
4212601,421260,Peritiba,SC,2023,Municipal,255.56,241.36,7.229516,7.1,,,Anos Iniciais
4213906,421390,Presidente Castello Branco,SC,2023,Municipal,251.87,239.61,7.127278,7.1,,,Anos Iniciais
4217303,421730,Saudades,SC,2023,Municipal,265.36,247.89,7.535266,7.1,,,Anos Iniciais
4219200,421920,Vidal Ramos,SC,2023,Municipal,253.05,234.72,7.060888,7.1,,,Anos Iniciais
4303707,430370,Campina das Missões,RS,2023,Municipal,248.29,247.46,7.201684,7.1,,,Anos Iniciais
4304622,430462,Capão Bonito do Sul,RS,2023,Municipal,243.51,250.92,7.173372,7.1,,,Anos Iniciais
4307864,430786,Fagundes Varela,RS,2023,Municipal,261.22,246.4,7.429167,7.1,,,Anos Iniciais
4309902,430990,Ibiraiaras,RS,2023,Municipal,261.47,242.89,7.37012,7.1,,,Anos Iniciais
4312153,431215,Mato Leitão,RS,2023,Municipal,256.72,231.73,7.076562,7.1,,,Anos Iniciais
4312617,431261,Muitos Capões,RS,2023,Municipal,247.96,250.96,7.259023,7.1,,,Anos Iniciais
4313011,431301,Nova Candelária,RS,2023,Municipal,268.21,236.09,7.37511,7.1,,,Anos Iniciais
4314423,431442,Picada Café,RS,2023,Municipal,253.11,241.64,7.187851,7.1,,,Anos Iniciais
4314753,431475,Poço das Antas,RS,2023,Municipal,254.22,233.33,7.057943,7.1,,,Anos Iniciais
4315206,431520,Putinga,RS,2023,Municipal,255.9,236.61,7.149641,7.1,,,Anos Iniciais
4315354,431535,Quinze de Novembro,RS,2023,Municipal,259.0,239.3,7.25771,7.1,,,Anos Iniciais
4318424,431842,São João da Urtiga,RS,2023,Municipal,252.04,236.72,7.077976,7.1,,,Anos Iniciais
4319356,431935,São Pedro da Serra,RS,2023,Municipal,258.31,240.34,7.263451,7.1,,,Anos Iniciais
4322905,432290,Viadutos,RS,2023,Municipal,255.36,233.07,7.074972,7.1,,,Anos Iniciais
5202809,520280,Avelinópolis,GO,2023,Municipal,252.27,239.0,7.12382,7.1,,,Anos Iniciais
5205513,520551,Cocalzinho de Goiás,GO,2023,Municipal,250.72,238.39,7.083149,7.1,,,Anos Iniciais
5205703,520570,Córrego do Ouro,GO,2023,Municipal,243.49,247.52,7.111172,7.1,,,Anos Iniciais
5207352,520735,Edealina,GO,2023,Municipal,245.47,244.98,7.102777,7.1,,,Anos Iniciais
5210562,521056,Itaguari,GO,2023,Municipal,256.56,230.82,7.056963,7.1,,,Anos Iniciais
5222054,522205,Vicentinópolis,GO,2023,Municipal,249.97,239.82,7.094836,7.1,,,Anos Iniciais
3300951,330095,Comendador Levy Gasparian,RJ,2023,Municipal,258.19,229.68,7.067343,7.0,2,,Anos Iniciais
3501004,350100,Altinópolis,SP,2023,Municipal,255.17,230.76,7.029346,7.0,84,,Anos Iniciais
3502705,350270,Apiaí,SP,2023,Municipal,250.35,245.12,7.198452,7.0,85,,Anos Iniciais
3505203,350520,Bariri,SP,2023,Municipal,251.76,232.28,6.991906,7.0,86,,Anos Iniciais
3507209,350720,Borá,SP,2023,Municipal,257.59,232.6,7.108983,7.0,87,,Anos Iniciais
3514403,351440,Dracena,SP,2023,Municipal,251.21,233.97,7.012137,7.0,88,,Anos Iniciais
3514601,351460,Dumont,SP,2023,Municipal,265.19,220.84,7.040203,7.0,89,,Anos Iniciais
3515301,351530,Estrela do Norte,SP,2023,Municipal,250.41,239.62,7.099597,7.0,90,,Anos Iniciais
3517109,351710,Glicério,SP,2023,Municipal,259.12,225.98,7.017818,7.0,91,,Anos Iniciais
3518909,351890,Guzolândia,SP,2023,Municipal,250.94,233.9,7.005711,7.0,92,,Anos Iniciais
3519055,351905,Holambra,SP,2023,Municipal,255.03,231.91,7.047583,7.0,93,,Anos Iniciais
3523503,352350,Itatinga,SP,2023,Municipal,255.39,236.82,7.143726,7.0,94,,Anos Iniciais
3526902,352690,Limeira,SP,2023,Municipal,251.34,233.93,7.01389,7.0,95,,Anos Iniciais
3527702,352770,Luiziânia,SP,2023,Municipal,256.58,230.24,7.046799,7.0,96,,Anos Iniciais
3528007,352800,Macatuba,SP,2023,Municipal,255.49,239.82,7.20018,7.0,97,,Anos Iniciais
3528205,352820,Macedônia,SP,2023,Municipal,251.03,239.3,7.105611,7.0,98,,Anos Iniciais
3529005,352900,Marília,SP,2023,Municipal,253.63,229.66,6.979956,7.0,99,,Anos Iniciais
3529609,352960,Meridiano,SP,2023,Municipal,249.25,239.76,7.080005,7.0,100,,Anos Iniciais
3531407,353140,Monte Aprazível,SP,2023,Municipal,254.16,233.56,7.06098,7.0,101,,Anos Iniciais
3532801,353280,Nova Aliança,SP,2023,Municipal,250.81,237.13,7.061958,7.0,102,,Anos Iniciais
3533304,353330,Nova Luzitânia,SP,2023,Municipal,247.66,238.16,7.02057,7.0,103,,Anos Iniciais
3535200,353520,Palmeira d'Oeste,SP,2023,Municipal,251.39,231.64,6.973208,7.0,104,,Anos Iniciais
3545159,354515,Saltinho,SP,2023,Municipal,257.85,241.19,7.270127,7.0,105,,Anos Iniciais
3546504,354650,Santa Ernestina,SP,2023,Municipal,250.14,235.09,7.01208,7.0,106,,Anos Iniciais
3548401,354840,Santópolis do Aguapeí,SP,2023,Municipal,250.98,234.52,7.017747,7.0,107,,Anos Iniciais
3548807,354880,São Caetano do Sul,SP,2023,Municipal,250.89,235.21,7.028575,7.0,108,,Anos Iniciais
3549201,354920,São João das Duas Pontes,SP,2023,Municipal,258.97,245.25,7.365319,7.0,109,,Anos Iniciais
3553609,355360,Tapiratiba,SP,2023,Municipal,250.92,232.12,6.972966,7.0,110,,Anos Iniciais
3554201,355420,Tejupá,SP,2023,Municipal,250.81,235.52,7.032685,7.0,111,,Anos Iniciais
3555307,355530,Turmalina,SP,2023,Municipal,247.51,235.58,6.970799,7.0,112,,Anos Iniciais
3556404,355640,Vargem Grande do Sul,SP,2023,Municipal,252.82,232.05,7.007953,7.0,113,,Anos Iniciais
2200400,220040,Altos,PI,2023,Municipal,243.82,241.9,7.015288,7.0,,,Anos Iniciais
2202133,220213,Campo Grande do Piauí,PI,2023,Municipal,248.26,236.18,6.996021,7.0,,,Anos Iniciais
2204303,220430,Fronteiras,PI,2023,Municipal,259.61,228.55,7.073897,7.0,,,Anos Iniciais
2208304,220830,Piracuruca,PI,2023,Municipal,246.37,235.86,6.954134,7.0,,,Anos Iniciais
2302602,230260,Camocim,CE,2023,Municipal,243.7,240.88,6.994452,7.0,,,Anos Iniciais
2305233,230523,Horizonte,CE,2023,Municipal,250.06,233.85,6.988008,7.0,,,Anos Iniciais
2306306,230630,Itapajé,CE,2023,Municipal,244.9,239.53,6.992808,7.0,,,Anos Iniciais
2307403,230740,Jucás,CE,2023,Municipal,252.3,234.07,7.034756,7.0,,,Anos Iniciais
2311801,231180,Russas,CE,2023,Municipal,249.63,235.72,7.013802,7.0,,,Anos Iniciais
2412104,241210,São João do Sabugi,RN,2023,Municipal,253.4,232.79,7.032476,7.0,,,Anos Iniciais
2500106,250010,Água Branca,PB,2023,Municipal,253.97,231.18,7.014081,7.0,,,Anos Iniciais
2512101,251210,Pombal,PB,2023,Municipal,252.03,230.81,6.970331,7.0,,,Anos Iniciais
2701506,270150,Campo Grande,AL,2023,Municipal,259.57,247.65,7.420406,7.0,,,Anos Iniciais
2702702,270270,Feliz Deserto,AL,2023,Municipal,254.07,232.41,7.038353,7.0,,,Anos Iniciais
2921807,292180,Mortugaba,BA,2023,Municipal,246.51,235.61,6.95226,7.0,,,Anos Iniciais
3104205,310420,Arcos,MG,2023,Municipal,252.15,230.55,6.967894,7.0,,,Anos Iniciais
3109709,310970,Cachoeira de Minas,MG,2023,Municipal,252.48,233.26,7.023464,7.0,,,Anos Iniciais
3120839,312083,Cuparaque,MG,2023,Municipal,244.66,244.13,7.071864,7.0,,,Anos Iniciais
3126307,312630,Fortaleza de Minas,MG,2023,Municipal,248.76,240.05,7.075926,7.0,,,Anos Iniciais
3133402,313340,Itapagipe,MG,2023,Municipal,252.51,235.23,7.059855,7.0,,,Anos Iniciais
3146404,314640,Paineiras,MG,2023,Municipal,258.91,229.67,7.080901,7.0,,,Anos Iniciais
3155702,315570,Rio Piracicaba,MG,2023,Municipal,248.45,236.62,7.007647,7.0,,,Anos Iniciais
3156106,315610,Ritápolis,MG,2023,Municipal,255.26,233.35,7.078154,7.0,,,Anos Iniciais
3162203,316220,São João Batista do Glória,MG,2023,Municipal,249.6,233.58,6.974321,7.0,,,Anos Iniciais
3168408,316840,Tarumirim,MG,2023,Municipal,254.67,229.83,7.002895,7.0,,,Anos Iniciais
3170651,317065,Vargem Grande do Rio Pardo,MG,2023,Municipal,254.39,230.5,7.009733,7.0,,,Anos Iniciais
3171709,317170,Virgínia,MG,2023,Municipal,245.84,237.49,6.973656,7.0,,,Anos Iniciais
4105300,410530,Céu Azul,PR,2023,Municipal,251.14,233.16,6.996074,7.0,,,Anos Iniciais
4107124,410712,Diamante do Sul,PR,2023,Municipal,254.94,240.81,7.207684,7.0,,,Anos Iniciais
4110953,411095,Itaipulândia,PR,2023,Municipal,252.34,238.2,7.110611,7.0,,,Anos Iniciais
4111506,411150,Ivaiporã,PR,2023,Municipal,250.34,235.62,7.025534,7.0,,,Anos Iniciais
4113429,411342,Lidianópolis,PR,2023,Municipal,243.43,238.73,6.950209,7.0,,,Anos Iniciais
4113502,411350,Loanda,PR,2023,Municipal,251.95,233.79,7.022986,7.0,,,Anos Iniciais
4114807,411480,Marialva,PR,2023,Municipal,256.18,236.43,7.151711,7.0,,,Anos Iniciais
4118006,411800,Paraíso do Norte,PR,2023,Municipal,250.44,238.72,7.083806,7.0,,,Anos Iniciais
4119103,411910,Piên,PR,2023,Municipal,251.22,236.68,7.0616,7.0,,,Anos Iniciais
4119806,411980,Planalto,PR,2023,Municipal,254.98,233.28,7.071538,7.0,,,Anos Iniciais
4120333,412033,Prado Ferreira,PR,2023,Municipal,249.64,244.77,7.178539,7.0,,,Anos Iniciais
4122107,412210,Rio Bom,PR,2023,Municipal,255.21,231.89,7.050654,7.0,,,Anos Iniciais
4123501,412350,Santa Helena,PR,2023,Municipal,253.44,233.92,7.053785,7.0,,,Anos Iniciais
4125605,412560,São Mateus do Sul,PR,2023,Municipal,252.64,244.56,7.231972,7.0,,,Anos Iniciais
4126009,412600,São Sebastião da Amoreira,PR,2023,Municipal,251.24,238.0,7.085982,7.0,,,Anos Iniciais
4206405,420640,Guaraciaba,SC,2023,Municipal,249.59,233.52,6.973039,7.0,,,Anos Iniciais
4208906,420890,Jaraguá do Sul,SC,2023,Municipal,252.08,236.95,7.082922,7.0,,,Anos Iniciais
4209102,420910,Joinville,SC,2023,Municipal,251.86,234.59,7.035814,7.0,,,Anos Iniciais
4216701,421670,São José do Cedro,SC,2023,Municipal,247.91,239.52,7.050069,7.0,,,Anos Iniciais
4218756,421875,Tunápolis,SC,2023,Municipal,259.31,235.32,7.191262,7.0,,,Anos Iniciais
4300570,430057,Alto Feliz,RS,2023,Municipal,249.65,233.66,6.976729,7.0,,,Anos Iniciais
4304903,430490,Casca,RS,2023,Municipal,253.17,228.7,6.953723,7.0,,,Anos Iniciais
4305009,430500,Catuípe,RS,2023,Municipal,251.52,233.96,7.017871,7.0,,,Anos Iniciais
4307559,430755,Estação,RS,2023,Municipal,251.19,235.82,7.045391,7.0,,,Anos Iniciais
4318481,431848,São José do Hortêncio,RS,2023,Municipal,255.32,246.36,7.315845,7.0,,,Anos Iniciais
4322186,432218,Tupanci do Sul,RS,2023,Municipal,239.26,245.52,6.994083,7.0,,,Anos Iniciais
4323770,432377,Westfália,RS,2023,Municipal,256.3,237.55,7.174365,7.0,,,Anos Iniciais
5200852,520085,Americano do Brasil,GO,2023,Municipal,252.46,229.5,6.954719,7.0,,,Anos Iniciais
5210604,521060,Itaguaru,GO,2023,Municipal,249.3,237.33,7.036777,7.0,,,Anos Iniciais
3200409,320040,Anchieta,ES,2023,Municipal,252.51,235.35,7.062037,6.9,7,,Anos Iniciais
3201704,320170,Conceição do Castelo,ES,2023,Municipal,248.26,237.8,7.025475,6.9,8,,Anos Iniciais
3202702,320270,Itaguaçu,ES,2023,Municipal,247.45,234.06,6.942017,6.9,9,,Anos Iniciais
3203346,320334,Marechal Floriano,ES,2023,Municipal,250.23,233.23,6.97998,6.9,10,,Anos Iniciais
3203353,320335,Marilândia,ES,2023,Municipal,242.86,236.38,6.896604,6.9,11,,Anos Iniciais
3500204,350020,Adolfo,SP,2023,Municipal,248.39,228.17,6.852865,6.9,114,,Anos Iniciais
3502804,350280,Araçatuba,SP,2023,Municipal,252.8,233.1,7.026662,6.9,115,,Anos Iniciais
3512506,351250,Coroados,SP,2023,Municipal,249.63,229.09,6.893257,6.9,116,,Anos Iniciais
3515657,351565,Fernão,SP,2023,Municipal,250.44,229.49,6.915988,6.9,117,,Anos Iniciais
3516200,351620,Franca,SP,2023,Municipal,251.84,232.82,7.003251,6.9,118,,Anos Iniciais
3517802,351780,Guaraçaí,SP,2023,Municipal,252.97,224.79,6.878815,6.9,119,,Anos Iniciais
3525854,352585,Jumirim,SP,2023,Municipal,252.48,233.87,7.034555,6.9,120,,Anos Iniciais
